run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
base-2718,60,model,2025-02-19,2025-02-19 14:30:00+00:00,2025-02-19 14:31:00+00:00,2025-02-19 15:30:00+00:00,-1,40.000000000020464,10.000000000019327,30.000000000001137,10.0,4.0,16.000000000001137,price_touch_benchmark_not_verified_fills,-13.999999999998863,0.0
base-2718,60,model,2025-02-19,2025-02-19 15:35:00+00:00,2025-02-19 15:36:00+00:00,2025-02-19 16:35:00+00:00,1,-70.0000000000216,9.999999999990905,-80.0000000000125,10.0,4.0,-94.0000000000125,price_touch_benchmark_not_verified_fills,-124.0000000000125,0.0
base-2718,60,model,2025-02-19,2025-02-19 16:55:00+00:00,2025-02-19 16:56:00+00:00,2025-02-19 17:55:00+00:00,-1,34.99999999999659,14.999999999986358,20.000000000010232,10.0,4.0,6.000000000010232,price_touch_benchmark_not_verified_fills,-23.999999999989768,0.0
base-2718,60,model,2025-02-19,2025-02-19 18:05:00+00:00,2025-02-19 18:06:00+00:00,2025-02-19 19:05:00+00:00,1,380.00000000000966,20.000000000010232,359.99999999999943,10.0,4.0,345.99999999999943,price_touch_benchmark_not_verified_fills,315.99999999999943,0.0
base-2718,60,model,2025-02-19,2025-02-19 19:10:00+00:00,2025-02-19 19:11:00+00:00,2025-02-19 20:10:00+00:00,1,49.99999999998295,9.999999999990905,39.99999999999204,10.0,4.0,25.999999999992042,price_touch_benchmark_not_verified_fills,-4.000000000007958,0.0
base-2718,60,model,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,1,204.99999999998408,15.000000000000568,189.99999999998352,10.0,4.0,175.99999999998352,price_touch_benchmark_not_verified_fills,145.99999999998352,0.0
base-2718,60,model,2025-02-20,2025-02-20 15:35:00+00:00,2025-02-20 15:36:00+00:00,2025-02-20 16:35:00+00:00,-1,274.99999999997726,14.999999999986358,259.9999999999909,10.0,4.0,245.9999999999909,price_touch_benchmark_not_verified_fills,215.9999999999909,0.0
base-2718,60,model,2025-02-20,2025-02-20 18:05:00+00:00,2025-02-20 18:06:00+00:00,2025-02-20 19:05:00+00:00,-1,15.00000000001478,15.00000000001478,0.0,10.0,4.0,-14.0,price_touch_benchmark_not_verified_fills,-44.0,0.0
base-2718,60,model,2025-02-20,2025-02-20 19:15:00+00:00,2025-02-20 19:16:00+00:00,2025-02-20 20:15:00+00:00,1,-120.00000000000455,10.000000000005116,-130.00000000000966,10.0,4.0,-144.00000000000966,price_touch_benchmark_not_verified_fills,-174.00000000000966,0.0
base-2718,60,model,2025-02-21,2025-02-21 14:05:00+00:00,2025-02-21 14:06:00+00:00,2025-02-21 15:05:00+00:00,1,60.000000000002274,10.000000000005116,49.99999999999716,10.0,4.0,35.99999999999716,price_touch_benchmark_not_verified_fills,5.999999999997158,0.0
base-2718,60,model,2025-02-21,2025-02-21 15:10:00+00:00,2025-02-21 15:11:00+00:00,2025-02-21 16:10:00+00:00,1,-10.000000000019327,9.999999999990905,-20.000000000010232,10.0,4.0,-34.00000000001023,price_touch_benchmark_not_verified_fills,-64.00000000001023,0.0
base-2718,60,model,2025-02-21,2025-02-21 16:15:00+00:00,2025-02-21 16:16:00+00:00,2025-02-21 17:15:00+00:00,1,160.000000000025,10.000000000019327,150.00000000000568,10.0,4.0,136.00000000000568,price_touch_benchmark_not_verified_fills,106.00000000000568,0.0
base-2718,60,model,2025-02-21,2025-02-21 17:20:00+00:00,2025-02-21 17:21:00+00:00,2025-02-21 18:20:00+00:00,1,190.00000000002615,10.000000000019327,180.00000000000682,10.0,4.0,166.00000000000682,price_touch_benchmark_not_verified_fills,136.00000000000682,0.0
base-2718,60,model,2025-02-21,2025-02-21 18:25:00+00:00,2025-02-21 18:26:00+00:00,2025-02-21 19:25:00+00:00,1,339.999999999975,9.999999999990905,329.9999999999841,10.0,4.0,315.9999999999841,price_touch_benchmark_not_verified_fills,285.9999999999841,0.0
base-2718,60,model,2025-02-21,2025-02-21 19:30:00+00:00,2025-02-21 19:31:00+00:00,2025-02-21 20:30:00+00:00,1,-19.99999999998181,10.000000000019327,-30.000000000001137,10.0,4.0,-44.00000000000114,price_touch_benchmark_not_verified_fills,-74.00000000000114,0.0
base-2718,60,model,2025-02-24,2025-02-24 15:15:00+00:00,2025-02-24 15:16:00+00:00,2025-02-24 16:15:00+00:00,1,-110.00000000001364,9.999999999990905,-120.00000000000455,10.0,4.0,-134.00000000000455,price_touch_benchmark_not_verified_fills,-164.00000000000455,0.0
base-2718,60,model,2025-02-24,2025-02-24 16:20:00+00:00,2025-02-24 16:21:00+00:00,2025-02-24 17:20:00+00:00,-1,99.99999999999432,9.999999999990905,90.00000000000341,10.0,4.0,76.00000000000341,price_touch_benchmark_not_verified_fills,46.00000000000341,0.0
base-2718,60,model,2025-02-24,2025-02-24 18:15:00+00:00,2025-02-24 18:16:00+00:00,2025-02-24 19:15:00+00:00,1,19.99999999998181,9.999999999990905,9.999999999990905,10.0,4.0,-4.000000000009095,price_touch_benchmark_not_verified_fills,-34.000000000009095,0.0
