run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
null-1729,60,model,2025-02-19,2025-02-19 15:35:00+00:00,2025-02-19 15:36:00+00:00,2025-02-19 16:35:00+00:00,-1,365.0000000000091,15.00000000001478,349.9999999999943,10.0,4.0,335.9999999999943,price_touch_benchmark_not_verified_fills,305.9999999999943,0.0
null-1729,60,model,2025-02-19,2025-02-19 19:50:00+00:00,2025-02-19 19:51:00+00:00,2025-02-19 20:50:00+00:00,1,-4.9999999999954525,15.00000000001478,-20.000000000010232,10.0,4.0,-34.00000000001023,price_touch_benchmark_not_verified_fills,-64.00000000001023,0.0
null-1729,60,model,2025-02-20,2025-02-20 16:05:00+00:00,2025-02-20 16:06:00+00:00,2025-02-20 17:05:00+00:00,-1,349.9999999999943,19.99999999999602,329.9999999999983,10.0,4.0,315.9999999999983,price_touch_benchmark_not_verified_fills,285.9999999999983,0.0
null-1729,60,model,2025-02-21,2025-02-21 15:55:00+00:00,2025-02-21 15:56:00+00:00,2025-02-21 16:55:00+00:00,-1,30.000000000001137,10.000000000005116,19.99999999999602,10.0,4.0,5.999999999996021,price_touch_benchmark_not_verified_fills,-24.00000000000398,0.0
null-1729,60,model,2025-02-24,2025-02-24 15:35:00+00:00,2025-02-24 15:36:00+00:00,2025-02-24 16:35:00+00:00,-1,74.99999999998863,15.000000000000568,59.99999999998806,10.0,4.0,45.99999999998806,price_touch_benchmark_not_verified_fills,15.999999999988063,0.0
null-1729,60,model,2025-02-25,2025-02-25 14:25:00+00:00,2025-02-25 14:26:00+00:00,2025-02-25 15:25:00+00:00,-1,89.99999999997499,9.999999999990905,79.99999999998408,10.0,4.0,65.99999999998408,price_touch_benchmark_not_verified_fills,35.999999999984084,0.0
null-1729,60,model,2025-02-25,2025-02-25 15:45:00+00:00,2025-02-25 15:46:00+00:00,2025-02-25 16:45:00+00:00,-1,-30.000000000001137,10.000000000005116,-40.00000000000625,10.0,4.0,-54.00000000000625,price_touch_benchmark_not_verified_fills,-84.00000000000625,0.0
null-1729,60,model,2025-02-25,2025-02-25 18:40:00+00:00,2025-02-25 18:41:00+00:00,2025-02-25 19:40:00+00:00,-1,69.99999999999318,10.000000000005116,59.99999999998806,10.0,4.0,45.99999999998806,price_touch_benchmark_not_verified_fills,15.999999999988063,0.0
null-1729,60,model,2025-02-26,2025-02-26 15:30:00+00:00,2025-02-26 15:31:00+00:00,2025-02-26 16:30:00+00:00,-1,170.00000000001592,10.000000000019327,159.9999999999966,10.0,4.0,145.9999999999966,price_touch_benchmark_not_verified_fills,115.99999999999659,0.0
null-1729,60,model,2025-02-26,2025-02-26 17:10:00+00:00,2025-02-26 17:11:00+00:00,2025-02-26 18:10:00+00:00,-1,94.99999999999886,14.999999999986358,80.0000000000125,10.0,4.0,66.0000000000125,price_touch_benchmark_not_verified_fills,36.000000000012506,0.0
null-1729,60,model,2025-02-27,2025-02-27 16:55:00+00:00,2025-02-27 16:56:00+00:00,2025-02-27 17:55:00+00:00,-1,69.99999999999318,10.000000000005116,59.99999999998806,10.0,4.0,45.99999999998806,price_touch_benchmark_not_verified_fills,15.999999999988063,0.0
null-1729,60,model,2025-02-28,2025-02-28 16:30:00+00:00,2025-02-28 16:31:00+00:00,2025-02-28 17:30:00+00:00,-1,-99.99999999999432,19.99999999999602,-119.99999999999034,10.0,4.0,-133.99999999999034,price_touch_benchmark_not_verified_fills,-163.99999999999034,0.0
null-1729,60,model,2025-02-28,2025-02-28 17:35:00+00:00,2025-02-28 17:36:00+00:00,2025-02-28 18:35:00+00:00,-1,-60.000000000002274,10.000000000005116,-70.00000000000739,10.0,4.0,-84.00000000000739,price_touch_benchmark_not_verified_fills,-114.00000000000739,0.0
null-1729,60,model,2025-02-28,2025-02-28 18:40:00+00:00,2025-02-28 18:41:00+00:00,2025-02-28 19:40:00+00:00,-1,-19.99999999998181,10.000000000019327,-30.000000000001137,10.0,4.0,-44.00000000000114,price_touch_benchmark_not_verified_fills,-74.00000000000114,0.0
