decision_time,session_id,segment_id,valid,state_id,state_age_minutes,flow_available,flow_pressure,absorption,response_z5,vwap_available,recovery_active,recovery_failed_now,recovery_failures,reference_available,reference_residual_z,minutes_remaining,minutes_from_segment_open,state_0,state_1,state_2,state_3,state_4
2025-01-06 13:00:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,False,,,,False,0,0,0,False,,480.0,0.0,,,,,
2025-01-06 13:05:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.23225806451612904,,,False,0,0,0,False,,475.0,5.0,,,,,
2025-01-06 13:10:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.14583333333333334,,,False,0,0,0,False,,470.0,10.0,,,,,
2025-01-06 13:15:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,-0.07590759075907591,,,False,0,0,0,False,,465.0,15.0,,,,,
2025-01-06 13:20:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,-0.49874686716791977,,,False,0,0,0,False,,460.0,20.0,,,,,
2025-01-06 13:25:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,-0.4061433447098976,,,False,0,0,0,False,,455.0,25.0,,,,,
2025-01-06 13:30:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,-0.12475247524752475,,,False,0,0,0,False,,450.0,30.0,,,,,
2025-01-06 13:35:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.639751552795031,,,False,0,0,0,False,,445.0,35.0,,,,,
2025-01-06 13:40:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.5409836065573771,,,False,0,0,0,False,,440.0,40.0,,,,,
2025-01-06 13:45:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.5254237288135594,,,False,0,0,0,False,,435.0,45.0,,,,,
2025-01-06 13:50:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.19310344827586207,,,False,0,0,0,False,,430.0,50.0,,,,,
2025-01-06 13:55:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.04983388704318937,,,False,0,0,0,False,,425.0,55.0,,,,,
2025-01-06 14:00:00+00:00,2025-01-06,2025-01-06:1,False,-1,0,True,0.061946902654867256,,,False,0,0,0,False,,420.0,60.0,,,,,
2025-01-06 14:05:00+00:00,2025-01-06,2025-01-06:1,True,4,5,True,-0.18873239436619718,0.18873239436619718,0.0,True,0,0,0,False,,415.0,65.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 14:10:00+00:00,2025-01-06,2025-01-06:1,True,4,10,True,0.02005730659025788,0.02005730659025788,0.0,True,0,0,0,False,,410.0,70.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 14:15:00+00:00,2025-01-06,2025-01-06:1,True,4,15,True,-0.15591397849462366,0.15591397849462366,0.0,True,0,0,0,False,,405.0,75.0,0.0,0.0,0.0,0.0,1.0
2025-01-06 14:20:00+00:00,2025-01-06,2025-01-06:1,True,0,5,True,-0.17177914110429449,0.17177914110429449,0.6600191576132073,True,0,0,0,False,,400.0,80.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 14:25:00+00:00,2025-01-06,2025-01-06:1,True,0,10,True,-0.05921052631578947,0.04243617396088162,-0.3330981775130733,True,0,0,0,False,,395.0,85.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 14:30:00+00:00,2025-01-06,2025-01-06:1,True,0,15,True,0.05466237942122187,0.05466237942122187,-0.3511744051196951,True,0,0,0,False,,390.0,90.0,1.0,0.0,0.0,0.0,0.0
2025-01-06 14:35:00+00:00,2025-01-06,2025-01-06:1,True,0,20,True,0.05507246376811594,0.05507246376811594,0.0,True,0,0,0,False,,385.0,95.0,1.0,0.0,0.0,0.0,0.0
