run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
null-3141,60,simple_momentum,2025-02-19,2025-02-19 14:15:00+00:00,2025-02-19 14:16:00+00:00,2025-02-19 15:15:00+00:00,1,30.000000000001137,10.000000000005116,19.99999999999602,10.0,4.0,5.999999999996021,price_touch_benchmark_not_verified_fills,-24.00000000000398,0.0
null-3141,60,simple_momentum,2025-02-19,2025-02-19 15:30:00+00:00,2025-02-19 15:31:00+00:00,2025-02-19 16:30:00+00:00,-1,-170.0000000000017,20.000000000010232,-190.00000000001194,10.0,4.0,-204.00000000001194,price_touch_benchmark_not_verified_fills,-234.00000000001194,0.0
null-3141,60,simple_momentum,2025-02-19,2025-02-19 16:35:00+00:00,2025-02-19 16:36:00+00:00,2025-02-19 17:35:00+00:00,1,30.000000000001137,10.000000000019327,19.99999999998181,10.0,4.0,5.99999999998181,price_touch_benchmark_not_verified_fills,-24.00000000001819,0.0
null-3141,60,simple_momentum,2025-02-19,2025-02-19 17:50:00+00:00,2025-02-19 17:51:00+00:00,2025-02-19 18:50:00+00:00,-1,-160.000000000025,19.99999999998181,-180.00000000000682,10.0,4.0,-194.00000000000682,price_touch_benchmark_not_verified_fills,-224.00000000000682,0.0
null-3141,60,simple_momentum,2025-02-19,2025-02-19 19:55:00+00:00,2025-02-19 19:56:00+00:00,2025-02-19 20:55:00+00:00,1,90.00000000000341,10.000000000005116,79.9999999999983,10.0,4.0,65.9999999999983,price_touch_benchmark_not_verified_fills,35.999999999998295,0.0
null-3141,60,simple_momentum,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,-1,84.99999999997954,14.999999999986358,69.99999999999318,10.0,4.0,55.99999999999318,price_touch_benchmark_not_verified_fills,25.99999999999318,0.0
null-3141,60,simple_momentum,2025-02-20,2025-02-20 15:15:00+00:00,2025-02-20 15:16:00+00:00,2025-02-20 16:15:00+00:00,-1,-90.00000000000341,19.99999999999602,-109.99999999999943,10.0,4.0,-123.99999999999943,price_touch_benchmark_not_verified_fills,-153.99999999999943,0.0
null-3141,60,simple_momentum,2025-02-20,2025-02-20 16:20:00+00:00,2025-02-20 16:21:00+00:00,2025-02-20 17:20:00+00:00,1,-194.99999999999318,15.000000000000568,-209.99999999999375,10.0,4.0,-223.99999999999375,price_touch_benchmark_not_verified_fills,-253.99999999999375,0.0
null-3141,60,simple_momentum,2025-02-20,2025-02-20 17:25:00+00:00,2025-02-20 17:26:00+00:00,2025-02-20 18:25:00+00:00,-1,-109.99999999998522,10.000000000019327,-120.00000000000455,10.0,4.0,-134.00000000000455,price_touch_benchmark_not_verified_fills,-164.00000000000455,0.0
null-3141,60,simple_momentum,2025-02-20,2025-02-20 18:30:00+00:00,2025-02-20 18:31:00+00:00,2025-02-20 19:30:00+00:00,1,-120.00000000000455,10.000000000005116,-130.00000000000966,10.0,4.0,-144.00000000000966,price_touch_benchmark_not_verified_fills,-174.00000000000966,0.0
null-3141,60,simple_momentum,2025-02-20,2025-02-20 19:50:00+00:00,2025-02-20 19:51:00+00:00,2025-02-20 20:50:00+00:00,1,-89.99999999997499,10.000000000019327,-99.99999999999432,10.0,4.0,-113.99999999999432,price_touch_benchmark_not_verified_fills,-143.99999999999432,0.0
null-3141,60,simple_momentum,2025-02-21,2025-02-21 14:10:00+00:00,2025-02-21 14:11:00+00:00,2025-02-21 15:10:00+00:00,1,155.00000000002956,15.00000000001478,140.00000000001478,10.0,4.0,126.00000000001478,price_touch_benchmark_not_verified_fills,96.00000000001478,0.0
null-3141,60,simple_momentum,2025-02-21,2025-02-21 15:30:00+00:00,2025-02-21 15:31:00+00:00,2025-02-21 16:30:00+00:00,1,-284.9999999999966,15.000000000000568,-299.99999999999716,10.0,4.0,-313.99999999999716,price_touch_benchmark_not_verified_fills,-343.99999999999716,0.0
null-3141,60,simple_momentum,2025-02-21,2025-02-21 16:35:00+00:00,2025-02-21 16:36:00+00:00,2025-02-21 17:35:00+00:00,-1,199.99999999998863,9.999999999990905,189.99999999999773,10.0,4.0,175.99999999999773,price_touch_benchmark_not_verified_fills,145.99999999999773,0.0
null-3141,60,simple_momentum,2025-02-21,2025-02-21 17:40:00+00:00,2025-02-21 17:41:00+00:00,2025-02-21 18:40:00+00:00,-1,-39.99999999999204,10.000000000005116,-49.99999999999716,10.0,4.0,-63.99999999999716,price_touch_benchmark_not_verified_fills,-93.99999999999716,0.0
null-3141,60,simple_momentum,2025-02-21,2025-02-21 18:45:00+00:00,2025-02-21 18:46:00+00:00,2025-02-21 19:45:00+00:00,1,-164.99999999999204,15.000000000000568,-179.9999999999926,10.0,4.0,-193.9999999999926,price_touch_benchmark_not_verified_fills,-223.9999999999926,0.0
null-3141,60,simple_momentum,2025-02-21,2025-02-21 20:00:00+00:00,2025-02-21 20:01:00+00:00,2025-02-21 21:00:00+00:00,1,-64.99999999999773,15.000000000000568,-79.9999999999983,10.0,4.0,-93.9999999999983,price_touch_benchmark_not_verified_fills,-123.9999999999983,0.0
null-3141,60,simple_momentum,2025-02-24,2025-02-24 14:20:00+00:00,2025-02-24 14:21:00+00:00,2025-02-24 15:20:00+00:00,1,24.999999999977263,14.999999999986358,9.999999999990905,10.0,4.0,-4.000000000009095,price_touch_benchmark_not_verified_fills,-34.000000000009095,0.0
null-3141,60,simple_momentum,2025-02-24,2025-02-24 15:30:00+00:00,2025-02-24 15:31:00+00:00,2025-02-24 16:30:00+00:00,1,-60.000000000002274,19.99999999999602,-79.9999999999983,10.0,4.0,-93.9999999999983,price_touch_benchmark_not_verified_fills,-123.9999999999983,0.0
null-3141,60,simple_momentum,2025-02-24,2025-02-24 16:45:00+00:00,2025-02-24 16:46:00+00:00,2025-02-24 17:45:00+00:00,1,199.99999999998863,19.99999999998181,180.00000000000682,10.0,4.0,166.00000000000682,price_touch_benchmark_not_verified_fills,136.00000000000682,0.0
null-3141,60,simple_momentum,2025-02-24,2025-02-24 17:55:00+00:00,2025-02-24 17:56:00+00:00,2025-02-24 18:55:00+00:00,1,-329.9999999999983,20.000000000010232,-350.0000000000085,10.0,4.0,-364.0000000000085,price_touch_benchmark_not_verified_fills,-394.0000000000085,0.0
null-3141,60,simple_momentum,2025-02-24,2025-02-24 19:15:00+00:00,2025-02-24 19:16:00+00:00,2025-02-24 20:15:00+00:00,-1,-104.99999999998977,15.000000000000568,-119.99999999999034,10.0,4.0,-133.99999999999034,price_touch_benchmark_not_verified_fills,-163.99999999999034,0.0
null-3141,60,simple_momentum,2025-02-25,2025-02-25 14:10:00+00:00,2025-02-25 14:11:00+00:00,2025-02-25 15:10:00+00:00,-1,-20.000000000010232,10.000000000005116,-30.000000000015348,10.0,4.0,-44.00000000001535,price_touch_benchmark_not_verified_fills,-74.00000000001535,0.0
null-3141,60,simple_momentum,2025-02-25,2025-02-25 15:40:00+00:00,2025-02-25 15:41:00+00:00,2025-02-25 16:40:00+00:00,-1,44.999999999987494,15.000000000000568,29.999999999986926,10.0,4.0,15.999999999986926,price_touch_benchmark_not_verified_fills,-14.000000000013074,0.0
null-3141,60,simple_momentum,2025-02-25,2025-02-25 16:45:00+00:00,2025-02-25 16:46:00+00:00,2025-02-25 17:45:00+00:00,1,90.00000000000341,10.000000000005116,79.9999999999983,10.0,4.0,65.9999999999983,price_touch_benchmark_not_verified_fills,35.999999999998295,0.0
null-3141,60,simple_momentum,2025-02-25,2025-02-25 18:00:00+00:00,2025-02-25 18:01:00+00:00,2025-02-25 19:00:00+00:00,1,45.000000000015916,15.00000000001478,30.000000000001137,10.0,4.0,16.000000000001137,price_touch_benchmark_not_verified_fills,-13.999999999998863,0.0
null-3141,60,simple_momentum,2025-02-25,2025-02-25 19:05:00+00:00,2025-02-25 19:06:00+00:00,2025-02-25 20:05:00+00:00,-1,-9.999999999990905,10.000000000005116,-19.99999999999602,10.0,4.0,-33.99999999999602,price_touch_benchmark_not_verified_fills,-63.99999999999602,0.0
null-3141,60,simple_momentum,2025-02-26,2025-02-26 14:05:00+00:00,2025-02-26 14:06:00+00:00,2025-02-26 15:05:00+00:00,-1,-30.000000000001137,10.000000000005116,-40.00000000000625,10.0,4.0,-54.00000000000625,price_touch_benchmark_not_verified_fills,-84.00000000000625,0.0
null-3141,60,simple_momentum,2025-02-26,2025-02-26 15:20:00+00:00,2025-02-26 15:21:00+00:00,2025-02-26 16:20:00+00:00,-1,-25.000000000005684,14.999999999986358,-39.99999999999204,10.0,4.0,-53.99999999999204,price_touch_benchmark_not_verified_fills,-83.99999999999204,0.0
null-3141,60,simple_momentum,2025-02-26,2025-02-26 16:45:00+00:00,2025-02-26 16:46:00+00:00,2025-02-26 17:45:00+00:00,-1,20.000000000010232,10.000000000019327,9.999999999990905,10.0,4.0,-4.000000000009095,price_touch_benchmark_not_verified_fills,-34.000000000009095,0.0
null-3141,60,simple_momentum,2025-02-26,2025-02-26 18:05:00+00:00,2025-02-26 18:06:00+00:00,2025-02-26 19:05:00+00:00,-1,10.000000000005116,20.000000000010232,-10.000000000005116,10.0,4.0,-24.000000000005116,price_touch_benchmark_not_verified_fills,-54.000000000005116,0.0
null-3141,60,simple_momentum,2025-02-26,2025-02-26 19:20:00+00:00,2025-02-26 19:21:00+00:00,2025-02-26 20:20:00+00:00,-1,-89.99999999997499,10.000000000019327,-99.99999999999432,10.0,4.0,-113.99999999999432,price_touch_benchmark_not_verified_fills,-143.99999999999432,0.0
null-3141,60,simple_momentum,2025-02-27,2025-02-27 14:30:00+00:00,2025-02-27 14:31:00+00:00,2025-02-27 15:30:00+00:00,-1,-9.999999999990905,20.000000000010232,-30.000000000001137,10.0,4.0,-44.00000000000114,price_touch_benchmark_not_verified_fills,-74.00000000000114,0.0
null-3141,60,simple_momentum,2025-02-27,2025-02-27 15:45:00+00:00,2025-02-27 15:46:00+00:00,2025-02-27 16:45:00+00:00,-1,-60.000000000002274,10.000000000005116,-70.00000000000739,10.0,4.0,-84.00000000000739,price_touch_benchmark_not_verified_fills,-114.00000000000739,0.0
null-3141,60,simple_momentum,2025-02-27,2025-02-27 17:00:00+00:00,2025-02-27 17:01:00+00:00,2025-02-27 18:00:00+00:00,-1,-155.00000000000114,15.000000000000568,-170.0000000000017,10.0,4.0,-184.0000000000017,price_touch_benchmark_not_verified_fills,-214.0000000000017,0.0
null-3141,60,simple_momentum,2025-02-27,2025-02-27 18:20:00+00:00,2025-02-27 18:21:00+00:00,2025-02-27 19:20:00+00:00,-1,50.00000000001137,19.99999999999602,30.000000000015348,10.0,4.0,16.000000000015348,price_touch_benchmark_not_verified_fills,-13.999999999984652,0.0
null-3141,60,simple_momentum,2025-02-27,2025-02-27 19:25:00+00:00,2025-02-27 19:26:00+00:00,2025-02-27 20:25:00+00:00,1,175.00000000001137,15.000000000000568,160.0000000000108,10.0,4.0,146.0000000000108,price_touch_benchmark_not_verified_fills,116.0000000000108,0.0
null-3141,60,simple_momentum,2025-02-28,2025-02-28 14:10:00+00:00,2025-02-28 14:11:00+00:00,2025-02-28 15:10:00+00:00,1,0.0,10.000000000005116,-10.000000000005116,10.0,4.0,-24.000000000005116,price_touch_benchmark_not_verified_fills,-54.000000000005116,0.0
null-3141,60,simple_momentum,2025-02-28,2025-02-28 15:35:00+00:00,2025-02-28 15:36:00+00:00,2025-02-28 16:35:00+00:00,1,54.99999999999261,24.999999999991473,30.000000000001137,10.0,4.0,16.000000000001137,price_touch_benchmark_not_verified_fills,-13.999999999998863,0.0
null-3141,60,simple_momentum,2025-02-28,2025-02-28 16:45:00+00:00,2025-02-28 16:46:00+00:00,2025-02-28 17:45:00+00:00,1,-30.000000000001137,19.99999999999602,-49.99999999999716,10.0,4.0,-63.99999999999716,price_touch_benchmark_not_verified_fills,-93.99999999999716,0.0
null-3141,60,simple_momentum,2025-02-28,2025-02-28 17:50:00+00:00,2025-02-28 17:51:00+00:00,2025-02-28 18:50:00+00:00,-1,44.999999999987494,15.000000000000568,29.999999999986926,10.0,4.0,15.999999999986926,price_touch_benchmark_not_verified_fills,-14.000000000013074,0.0
null-3141,60,simple_momentum,2025-02-28,2025-02-28 19:10:00+00:00,2025-02-28 19:11:00+00:00,2025-02-28 20:10:00+00:00,-1,-15.00000000001478,15.000000000000568,-30.000000000015348,10.0,4.0,-44.00000000001535,price_touch_benchmark_not_verified_fills,-74.00000000001535,0.0
null-3141,60,always_long,2025-02-19,2025-02-19 14:05:00+00:00,2025-02-19 14:06:00+00:00,2025-02-19 15:05:00+00:00,1,110.00000000001364,20.000000000010232,90.00000000000341,10.0,4.0,76.00000000000341,price_touch_benchmark_not_verified_fills,46.00000000000341,0.0
