run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
decoupling-1729,60,model,2025-02-19,2025-02-19 14:05:00+00:00,2025-02-19 14:06:00+00:00,2025-02-19 15:05:00+00:00,1,324.99999999998863,15.000000000000568,309.99999999998806,10.0,4.0,295.99999999998806,price_touch_benchmark_not_verified_fills,265.99999999998806,0.0
decoupling-1729,60,model,2025-02-19,2025-02-19 15:10:00+00:00,2025-02-19 15:11:00+00:00,2025-02-19 16:10:00+00:00,1,90.00000000001762,20.000000000010232,70.00000000000739,10.0,4.0,56.00000000000739,price_touch_benchmark_not_verified_fills,26.00000000000739,0.0
decoupling-1729,60,model,2025-02-19,2025-02-19 16:15:00+00:00,2025-02-19 16:16:00+00:00,2025-02-19 17:15:00+00:00,-1,-34.99999999999659,14.999999999986358,-49.99999999998295,10.0,4.0,-63.99999999998295,price_touch_benchmark_not_verified_fills,-93.99999999998295,0.0
decoupling-1729,60,model,2025-02-19,2025-02-19 17:30:00+00:00,2025-02-19 17:31:00+00:00,2025-02-19 18:30:00+00:00,-1,44.999999999987494,15.000000000000568,29.999999999986926,10.0,4.0,15.999999999986926,price_touch_benchmark_not_verified_fills,-14.000000000013074,0.0
decoupling-1729,60,model,2025-02-19,2025-02-19 18:35:00+00:00,2025-02-19 18:36:00+00:00,2025-02-19 19:35:00+00:00,-1,185.00000000000227,15.000000000000568,170.0000000000017,10.0,4.0,156.0000000000017,price_touch_benchmark_not_verified_fills,126.0000000000017,0.0
decoupling-1729,60,model,2025-02-19,2025-02-19 20:00:00+00:00,2025-02-19 20:01:00+00:00,2025-02-19 21:00:00+00:00,1,-99.99999999999432,10.000000000005116,-109.99999999999943,10.0,4.0,-123.99999999999943,price_touch_benchmark_not_verified_fills,-153.99999999999943,0.0
decoupling-1729,60,model,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,-1,25.000000000005684,15.000000000000568,10.000000000005116,10.0,4.0,-3.999999999994884,price_touch_benchmark_not_verified_fills,-33.999999999994884,0.0
decoupling-1729,60,model,2025-02-20,2025-02-20 15:25:00+00:00,2025-02-20 15:26:00+00:00,2025-02-20 16:25:00+00:00,-1,-169.9999999999875,20.000000000010232,-189.99999999999773,10.0,4.0,-203.99999999999773,price_touch_benchmark_not_verified_fills,-233.99999999999773,0.0
decoupling-1729,60,model,2025-02-20,2025-02-20 17:05:00+00:00,2025-02-20 17:06:00+00:00,2025-02-20 18:05:00+00:00,-1,149.99999999997726,19.99999999998181,129.99999999999545,10.0,4.0,115.99999999999545,price_touch_benchmark_not_verified_fills,85.99999999999545,0.0
decoupling-1729,60,model,2025-02-20,2025-02-20 18:10:00+00:00,2025-02-20 18:11:00+00:00,2025-02-20 19:10:00+00:00,-1,200.00000000001705,20.000000000010232,180.00000000000682,10.0,4.0,166.00000000000682,price_touch_benchmark_not_verified_fills,136.00000000000682,0.0
