run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
fast_decay-1729,60,model,2025-02-19,2025-02-19 14:15:00+00:00,2025-02-19 14:16:00+00:00,2025-02-19 15:15:00+00:00,1,-40.000000000020464,9.999999999990905,-50.00000000001137,10.0,4.0,-64.00000000001137,price_touch_benchmark_not_verified_fills,-94.00000000001137,0.0
fast_decay-1729,60,model,2025-02-19,2025-02-19 15:35:00+00:00,2025-02-19 15:36:00+00:00,2025-02-19 16:35:00+00:00,-1,354.99999999998977,15.000000000000568,339.9999999999892,10.0,4.0,325.9999999999892,price_touch_benchmark_not_verified_fills,295.9999999999892,0.0
fast_decay-1729,60,model,2025-02-19,2025-02-19 16:45:00+00:00,2025-02-19 16:46:00+00:00,2025-02-19 17:45:00+00:00,1,-169.9999999999875,20.000000000010232,-189.99999999999773,10.0,4.0,-203.99999999999773,price_touch_benchmark_not_verified_fills,-233.99999999999773,0.0
fast_decay-1729,60,model,2025-02-19,2025-02-19 18:25:00+00:00,2025-02-19 18:26:00+00:00,2025-02-19 19:25:00+00:00,-1,65.00000000002615,15.00000000001478,50.00000000001137,10.0,4.0,36.00000000001137,price_touch_benchmark_not_verified_fills,6.000000000011369,0.0
fast_decay-1729,60,model,2025-02-20,2025-02-20 16:20:00+00:00,2025-02-20 16:21:00+00:00,2025-02-20 17:20:00+00:00,1,-354.99999999998977,15.000000000000568,-369.99999999999034,10.0,4.0,-383.99999999999034,price_touch_benchmark_not_verified_fills,-413.99999999999034,0.0
fast_decay-1729,60,model,2025-02-20,2025-02-20 17:25:00+00:00,2025-02-20 17:26:00+00:00,2025-02-20 18:25:00+00:00,1,30.000000000001137,19.99999999999602,10.000000000005116,10.0,4.0,-3.999999999994884,price_touch_benchmark_not_verified_fills,-33.999999999994884,0.0
fast_decay-1729,60,model,2025-02-20,2025-02-20 19:15:00+00:00,2025-02-20 19:16:00+00:00,2025-02-20 20:15:00+00:00,1,75.00000000001705,15.000000000000568,60.000000000016485,10.0,4.0,46.000000000016485,price_touch_benchmark_not_verified_fills,16.000000000016485,0.0
fast_decay-1729,60,model,2025-02-21,2025-02-21 14:30:00+00:00,2025-02-21 14:31:00+00:00,2025-02-21 15:30:00+00:00,1,-34.99999999999659,15.000000000000568,-49.99999999999716,10.0,4.0,-63.99999999999716,price_touch_benchmark_not_verified_fills,-93.99999999999716,0.0
fast_decay-1729,60,model,2025-02-21,2025-02-21 15:40:00+00:00,2025-02-21 15:41:00+00:00,2025-02-21 16:40:00+00:00,1,30.000000000001137,10.000000000005116,19.99999999999602,10.0,4.0,5.999999999996021,price_touch_benchmark_not_verified_fills,-24.00000000000398,0.0
fast_decay-1729,60,model,2025-02-21,2025-02-21 19:05:00+00:00,2025-02-21 19:06:00+00:00,2025-02-21 20:05:00+00:00,-1,20.000000000010232,20.000000000010232,0.0,10.0,4.0,-14.0,price_touch_benchmark_not_verified_fills,-44.0,0.0
