run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
feed_gaps-1729,60,model,2025-02-19,2025-02-19 14:05:00+00:00,2025-02-19 14:06:00+00:00,2025-02-19 15:05:00+00:00,1,74.99999999998863,15.000000000000568,59.99999999998806,10.0,4.0,45.99999999998806,price_touch_benchmark_not_verified_fills,15.999999999988063,0.0
feed_gaps-1729,60,model,2025-02-19,2025-02-19 15:35:00+00:00,2025-02-19 15:36:00+00:00,2025-02-19 16:35:00+00:00,-1,544.9999999999875,15.000000000000568,529.9999999999869,10.0,4.0,515.9999999999869,price_touch_benchmark_not_verified_fills,485.9999999999869,0.0
feed_gaps-1729,60,model,2025-02-19,2025-02-19 17:30:00+00:00,2025-02-19 17:31:00+00:00,2025-02-19 18:30:00+00:00,-1,4.9999999999954525,15.000000000000568,-10.000000000005116,10.0,4.0,-24.000000000005116,price_touch_benchmark_not_verified_fills,-54.000000000005116,0.0
feed_gaps-1729,60,model,2025-02-19,2025-02-19 18:35:00+00:00,2025-02-19 18:36:00+00:00,2025-02-19 19:35:00+00:00,-1,64.99999999999773,15.000000000000568,49.99999999999716,10.0,4.0,35.99999999999716,price_touch_benchmark_not_verified_fills,5.999999999997158,0.0
feed_gaps-1729,60,model,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,-1,-4.9999999999954525,15.000000000000568,-19.99999999999602,10.0,4.0,-33.99999999999602,price_touch_benchmark_not_verified_fills,-63.99999999999602,0.0
feed_gaps-1729,60,model,2025-02-20,2025-02-20 15:25:00+00:00,2025-02-20 15:26:00+00:00,2025-02-20 16:25:00+00:00,-1,80.0000000000125,19.99999999999602,60.000000000016485,10.0,4.0,46.000000000016485,price_touch_benchmark_not_verified_fills,16.000000000016485,0.0
feed_gaps-1729,60,model,2025-02-20,2025-02-20 17:25:00+00:00,2025-02-20 17:26:00+00:00,2025-02-20 18:25:00+00:00,1,-90.00000000000341,19.99999999999602,-109.99999999999943,10.0,4.0,-123.99999999999943,price_touch_benchmark_not_verified_fills,-153.99999999999943,0.0
feed_gaps-1729,60,model,2025-02-20,2025-02-20 18:30:00+00:00,2025-02-20 18:31:00+00:00,2025-02-20 19:30:00+00:00,-1,194.99999999999318,15.000000000000568,179.9999999999926,10.0,4.0,165.9999999999926,price_touch_benchmark_not_verified_fills,135.9999999999926,0.0
feed_gaps-1729,60,model,2025-02-20,2025-02-20 19:35:00+00:00,2025-02-20 19:36:00+00:00,2025-02-20 20:35:00+00:00,-1,-10.000000000019327,9.999999999990905,-20.000000000010232,10.0,4.0,-34.00000000001023,price_touch_benchmark_not_verified_fills,-64.00000000001023,0.0
feed_gaps-1729,60,model,2025-02-21,2025-02-21 14:05:00+00:00,2025-02-21 14:06:00+00:00,2025-02-21 15:05:00+00:00,-1,109.99999999998522,9.999999999990905,99.99999999999432,10.0,4.0,85.99999999999432,price_touch_benchmark_not_verified_fills,55.999999999994316,0.0
feed_gaps-1729,60,model,2025-02-21,2025-02-21 15:15:00+00:00,2025-02-21 15:16:00+00:00,2025-02-21 16:20:00+00:00,-1,55.00000000000682,15.000000000000568,40.00000000000625,10.0,4.0,26.000000000006253,price_touch_benchmark_not_verified_fills,-3.9999999999937472,5.0
feed_gaps-1729,60,model,2025-02-21,2025-02-21 17:35:00+00:00,2025-02-21 17:36:00+00:00,2025-02-21 18:35:00+00:00,1,60.000000000002274,10.000000000019327,49.99999999998295,10.0,4.0,35.99999999998295,price_touch_benchmark_not_verified_fills,5.999999999982947,0.0
feed_gaps-1729,60,model,2025-02-21,2025-02-21 18:55:00+00:00,2025-02-21 18:56:00+00:00,2025-02-21 19:55:00+00:00,-1,-9.999999999990905,19.99999999999602,-29.999999999986926,10.0,4.0,-43.999999999986926,price_touch_benchmark_not_verified_fills,-73.99999999998693,0.0
feed_gaps-1729,60,model,2025-02-24,2025-02-24 14:05:00+00:00,2025-02-24 14:06:00+00:00,2025-02-24 15:05:00+00:00,1,-9.999999999990905,10.000000000019327,-20.000000000010232,10.0,4.0,-34.00000000001023,price_touch_benchmark_not_verified_fills,-64.00000000001023,0.0
feed_gaps-1729,60,model,2025-02-24,2025-02-24 15:15:00+00:00,2025-02-24 15:16:00+00:00,2025-02-24 16:20:00+00:00,1,-4.9999999999954525,15.000000000000568,-19.99999999999602,10.0,4.0,-33.99999999999602,price_touch_benchmark_not_verified_fills,-63.99999999999602,5.0
feed_gaps-1729,60,model,2025-02-24,2025-02-24 17:25:00+00:00,2025-02-24 17:26:00+00:00,2025-02-24 18:25:00+00:00,-1,60.000000000002274,10.000000000019327,49.99999999998295,10.0,4.0,35.99999999998295,price_touch_benchmark_not_verified_fills,5.999999999982947,0.0
feed_gaps-1729,60,model,2025-02-24,2025-02-24 19:10:00+00:00,2025-02-24 19:11:00+00:00,2025-02-24 20:10:00+00:00,-1,-0.0,10.000000000005116,-10.000000000005116,10.0,4.0,-24.000000000005116,price_touch_benchmark_not_verified_fills,-54.000000000005116,0.0
feed_gaps-1729,60,model,2025-02-25,2025-02-25 14:05:00+00:00,2025-02-25 14:06:00+00:00,2025-02-25 15:05:00+00:00,-1,449.99999999998863,10.000000000005116,439.9999999999835,10.0,4.0,425.9999999999835,price_touch_benchmark_not_verified_fills,395.9999999999835,0.0
feed_gaps-1729,60,model,2025-02-26,2025-02-26 14:25:00+00:00,2025-02-26 14:26:00+00:00,2025-02-26 15:25:00+00:00,-1,115.0000000000091,15.00000000001478,99.99999999999432,10.0,4.0,85.99999999999432,price_touch_benchmark_not_verified_fills,55.999999999994316,0.0
feed_gaps-1729,60,model,2025-02-26,2025-02-26 15:30:00+00:00,2025-02-26 15:31:00+00:00,2025-02-26 16:30:00+00:00,-1,370.00000000000455,10.000000000005116,359.99999999999943,10.0,4.0,345.99999999999943,price_touch_benchmark_not_verified_fills,315.99999999999943,0.0
feed_gaps-1729,60,model,2025-02-26,2025-02-26 17:25:00+00:00,2025-02-26 17:26:00+00:00,2025-02-26 18:25:00+00:00,-1,130.00000000002387,10.000000000019327,120.00000000000455,10.0,4.0,106.00000000000455,price_touch_benchmark_not_verified_fills,76.00000000000455,0.0
feed_gaps-1729,60,model,2025-02-26,2025-02-26 18:30:00+00:00,2025-02-26 18:31:00+00:00,2025-02-26 19:30:00+00:00,-1,-159.9999999999966,10.000000000005116,-170.0000000000017,10.0,4.0,-184.0000000000017,price_touch_benchmark_not_verified_fills,-214.0000000000017,0.0
feed_gaps-1729,60,model,2025-02-26,2025-02-26 19:35:00+00:00,2025-02-26 19:36:00+00:00,2025-02-26 20:35:00+00:00,1,150.00000000000568,10.000000000019327,139.99999999998636,10.0,4.0,125.99999999998636,price_touch_benchmark_not_verified_fills,95.99999999998636,0.0
feed_gaps-1729,60,model,2025-02-27,2025-02-27 14:05:00+00:00,2025-02-27 14:06:00+00:00,2025-02-27 15:05:00+00:00,1,55.00000000000682,15.00000000001478,39.99999999999204,10.0,4.0,25.999999999992042,price_touch_benchmark_not_verified_fills,-4.000000000007958,0.0
feed_gaps-1729,60,model,2025-02-27,2025-02-27 15:30:00+00:00,2025-02-27 15:31:00+00:00,2025-02-27 16:30:00+00:00,1,389.99999999998636,19.99999999998181,370.00000000000455,10.0,4.0,356.00000000000455,price_touch_benchmark_not_verified_fills,326.00000000000455,0.0
feed_gaps-1729,60,model,2025-02-27,2025-02-27 17:25:00+00:00,2025-02-27 17:26:00+00:00,2025-02-27 18:25:00+00:00,1,4.9999999999954525,15.000000000000568,-10.000000000005116,10.0,4.0,-24.000000000005116,price_touch_benchmark_not_verified_fills,-54.000000000005116,0.0
feed_gaps-1729,60,model,2025-02-27,2025-02-27 18:30:00+00:00,2025-02-27 18:31:00+00:00,2025-02-27 19:30:00+00:00,1,39.99999999999204,10.000000000005116,29.999999999986926,10.0,4.0,15.999999999986926,price_touch_benchmark_not_verified_fills,-14.000000000013074,0.0
